-4	-3	-2	-1	0	1	2	3	4	V1	V2	V3	V4	V5	V6	V7	V8	V9
ENSGALG00000002234	-0.0939233502039998	-0.450013602475941	-0.326997612144868	-0.646934793087399	-0.621300582736977	-0.0615072766285989	-0.15905321955923	-0.218511415527882	-0.668872442788733	0	0	0	0	0	0	0	0	0
ENSGALG00000002250	0.808430349751765	0.948138560213078	0.727111324442083	1.12513431348129	0.746291105839205	0.675426052599641	0.383780365409904	0.746921311639462	1.31240536147337	0	0	0	0	0	0	0	0	0
ENSGALG00000002294	1.06429629138744	0.682378447294068	0.65847541792369	0.620416642325767	0.611455576379992	0.61709209223187	0.541777049402061	0.707978822369539	0.286531302234112	0	0	0	0	0	0	0	0	0
ENSGALG00000002308	0.834812150342662	0.764281257761342	0.798163337041116	0.909049243685087	0.737691881594019	0.735958001973033	0.315323723949816	0.264047176070939	0.745081482421289	0	0	0	0	0	0	0	0	0
ENSGALG00000002326	-0.0388224613760508	0.144894698115415	0.287954013207881	0.473778935275309	0.165695617962839	0.692329085168934	0.593167715295648	0.621334909717133	0.539947994965924	0	0	0	0	0	0	0	0	0
ENSGALG00000002341	0.509933735572229	0.796605049911399	0.503815060120244	0.745022707738811	0.559982566760293	0.691582698284826	0.317141139606901	0.400662376825974	0.64066422414117	0	0	0	0	0	0	0	0	0
ENSGALG00000002345	0.508588094398212	0.778461553180774	0.380079875819843	0.573919808315638	0.661360708043037	0.495798042479644	0.3687997779379	0.596058593442483	0.648371805114754	0	0	0	0	0	0	0	0	0
ENSGALG00000002371	0.478713002903511	0.602280112503606	0.318902191104506	0.162591973016548	0.149617828233525	0.274328437148898	0.348709827052403	0.461514618242532	0.339696469443915	0	0	0	0	0	0	0	0	0
ENSGALG00000002386	0.921913115936218	0.627816138988209	0.574628895353088	0.338639717125298	0.477780084311625	0.562979448551147	0.371876007184772	0.555398499196363	0.572725711986844	0	0	0	0	0	0	0	0	0
ENSGALG00000002394	0.930421819158037	0.792604862508477	0.761861006065489	0.808417032395155	0.83565845872553	0.822229002679276	0.814717502353794	0.894451152537247	0.909547873516849	0	0	0	0	0	0	0	0	0
ENSGALG00000002399	0.626091321559715	0.640567285868038	0.31663891482735	0.475590249558238	0.450318079306655	0.429425049531146	0.399367814057245	0.399576481048165	0.270453546701194	0	0	0	0	0	0	0	0	0
ENSGALG00000002419	0.8125382368379	0.734113114075863	0.659093187655244	0.789431139998889	0.623038572854882	0.873479177944706	0.615201539231101	1.00935349084672	0.560576123635252	0	0	0	0	0	0	0	0	0
ENSGALG00000002430	0.612865659021655	0.441336148141994	0.235733472976193	0.448693915313815	0.421747419368812	0.509170245101306	0.307051331819105	0.45381788534557	0.404969085457735	0	0	0	0	0	0	0	0	0
ENSGALG00000002439	0.323552768966922	0.63531051631908	0.274510541972083	1.04167379161849	0.225286075741864	0.710159013863482	0.328613962719738	0.322287951186162	0.157796175688048	0	0	0	0	0	0	0	0	0
ENSGALG00000002505	0.480359956865069	0.489676753524351	0.241008969688727	0.522572892398626	0.318405593047209	0.367328227849439	0.154406451488244	0.3212317430353	0.36407360723293	0	0	0	0	0	0	0	0	0
ENSGALG00000002523	0.837792252400151	0.476888260821102	0.648779392514051	0.596615467240285	0.326911399789216	0.545728297793991	0.555912232171207	0.679293374327812	0.72281188620306	0	0	0	0	0	0	0	0	0
ENSGALG00000002599	0.31010483725356	0.981699815761112	0.691781561242807	0.240394362072879	0.524473910052914	0.878014865884543	0.447796154734955	0.136433531408865	0.490470652904114	0	0	0	0	0	0	0	0	0
ENSGALG00000002605	1.07615848963672	0.477433271646917	0.998746918295034	1.14099755918164	1.15481909410287	1.04100774097665	1.01022655472231	1.19981989575611	0.634423007210493	0	0	0	0	0	0	0	0	0
ENSGALG00000002677	0.381849367605343	0.432312974797831	0.0604199038241777	0.124882691751445	0.147023799725281	0.388470630907074	0.312283121686703	0.327064146218275	0.35301183262173	0	0	0	0	0	0	0	0	0
ENSGALG00000002696	0.935762310454688	0.712830362868564	0.585179900720298	0.851717856077949	0.829828277559802	0.620349881638843	0.815132565435389	0.898665378961272	0.777678734712243	0	0	0	0	0	0	0	0	0
ENSGALG00000002735	0.0532698223478665	-0.204088991096257	-0.164552257682677	-0.144802756769659	-0.112127435319233	-0.207318422352017	-0.361554628625032	-0.314543823949174	-0.0566201086079374	0	0	0	0	0	0	0	0	0
ENSGALG00000002777	0.890254332065911	0.71938562112736	0.668498228950373	0.71430713135066	0.78635377906681	0.598729654731512	0.588051452608681	0.347505656056726	0.736486790696128	0	0	0	0	0	0	0	0	0
ENSGALG00000002797	-0.0850282648494272	-0.0448235522912892	-0.211509260396158	-0.0967156622433496	-0.142327165622248	-0.184827626529313	-0.221576018951634	-0.180796763903747	-0.0629008288514568	0	0	0	0	0	0	0	0	0
ENSGALG00000002805	0.625189913928608	0.504362203272044	0.498143006790806	0.411165261501328	0.263734210315703	0.618233860206944	0.504680715982397	0.441858613677564	0.470220380564577	0	0	0	0	0	0	0	0	0
ENSGALG00000002839	0.271127091577922	0.43050569888725	0.273305940783038	0.299206389092847	0.45179958327521	0.288965974578194	0.396044686295621	0.417277569473936	0.228431522246906	0	0	0	0	0	0	0	0	0
ENSGALG00000002852	0.893348095981394	0.801890952678853	0.650941036075546	0.698906912696319	0.695419628094214	0.840731462897845	0.790148600941918	0.793765085341037	0.655905859227087	0	0	0	0	0	0	0	0	0
ENSGALG00000002872	0.857446087258832	0.806767346915356	0.503938163009932	0.710832550507563	0.626791431801673	0.873495592119216	0.547837472854618	0.542901685413562	0.903106607951208	0	0	0	0	0	0	0	0	0
ENSGALG00000002878	0.33118404343644	0.201780820640454	-0.0459709659882335	0.242219749973247	0.252266478513276	0.0280997407665007	0.0771304919646152	0.0317429011035637	0.141757118854977	0	0	0	0	0	0	0	0	0
ENSGALG00000002917	0.537234731464259	0.569054320679967	0.361754451227946	0.433628186125582	0.469382755701312	0.302197078556143	0.303485932401236	0.144087148798571	0.304031914949072	0	0	0	0	0	0	0	0	0
ENSGALG00000002948	0.388485122316473	0.259850161029254	0.439692697227384	0.264884643838606	-0.0207995625818675	0.187577996814644	0.0740093050630533	0.0863997797061984	0.0252384650949971	0	0	0	0	0	0	0	0	0
ENSGALG00000003019	0.114510547935192	0.417271800624638	0.473755903401615	0.200021175124013	0.225386781100685	0.262427121566916	0.2329122830577	0.196414147521516	0.319824082955751	0	0	0	0	0	0	0	0	0
ENSGALG00000003049	0.913772178452792	1.03818821283959	0.872071158125227	0.760350249794174	0.700652111393804	0.76291584829215	0.615577525755437	0.8644622850406	0.753175709098041	0	0	0	0	0	0	0	0	0
ENSGALG00000003066	0.614685197367828	0.724519974256513	0.419206314829947	0.473211900850667	0.577691425574627	0.851555782962336	0.562783149310539	0.768681714715071	0.787560117141201	0	0	0	0	0	0	0	0	0
ENSGALG00000003087	0.201444603642435	0.169166457415591	0.264840783426079	0.208884585209768	0.313432075647513	0.582327151995192	0.464784083025947	0.632233409732832	0.799187307246544	0	0	0	0	0	0	0	0	0
ENSGALG00000003101	-0.13981579036105	-0.0789195431476912	-0.32846242129834	-0.0732344254603712	-0.133727956853715	-0.187553507473731	-0.175306504197824	-0.202993479820115	-0.104047604848086	0	0	0	0	0	0	0	0	0
ENSGALG00000003168	0.521388146446864	0.833250026638032	0.512663074170174	0.495647793341683	0.666854536831259	0.587835353871002	0.410965058314685	0.516324833762462	0.880130263299441	0	0	0	0	0	0	0	0	0
ENSGALG00000003204	0.105030955932347	-0.0796057778837831	-0.444849962947141	-0.080665273130677	-0.0276279513525992	-0.18426940257775	-0.290327970470787	-0.275497924676289	-0.373203415071098	0	0	0	0	0	0	0	0	0
ENSGALG00000003235	0.511215390199213	0.611215498918506	0.274766924365977	0.505308481800546	0.308131499967599	0.372753535930316	0.264576328281676	0.371680800566606	0.455330119062809	0	0	0	0	0	0	0	0	0
ENSGALG00000003248	0.647765585554332	0.596085387370795	0.366608030619208	0.738306438323399	0.614767707299011	0.565044897575795	0.339144140438249	0.350898738210832	0.671021007344018	0	0	0	0	0	0	0	0	0
ENSGALG00000003288	1.04452536530688	0.969332974802921	0.753223058277312	0.909407330255283	0.852294704487806	0.658319592064609	0.717211881715324	0.712003576711664	0.782159020055468	0	0	0	0	0	0	0	0	0
ENSGALG00000003295	-0.0978022681308932	0.628026194877392	0.57503026654229	0.684275940456943	0.295743396189926	0.611680791707036	-0.0400839879578501	-0.0352877838676566	-0.11446742766894	0	0	0	0	0	0	0	0	0
ENSGALG00000003326	0.754568533388379	0.650405488371753	0.619895311681874	0.765160716776887	0.420364763734979	0.0965026582575517	0.155914760744203	0.0873763626948425	0.398531911586915	0	0	0	0	0	0	0	0	0
ENSGALG00000003353	0.335763358496254	0.56176540030429	0.239252964736867	0.308250457499106	0.266587863853094	0.4767636800215	0.249691516604109	0.499980894416574	0.288554080549882	0	0	0	0	0	0	0	0	0
ENSGALG00000003365	0.940886074898991	0.597265895315454	0.739498948218702	0.93621601398848	0.704650542097986	0.543356857593757	0.439221817412669	0.43008126091437	0.694642148987838	0	0	0	0	0	0	0	0	0
ENSGALG00000003373	1.0593151152785	0.883023881747489	0.974322591833381	1.12368224233494	1.03997106867073	0.927920842549678	0.845828955942058	0.950446963578008	0.970553244894497	0	0	0	0	0	0	0	0	0
ENSGALG00000003387	0.648930910854004	0.422856225357338	0.418855570872232	0.57529989432975	0.614038045713497	0.778359204969292	0.621215047226316	0.721076369881675	0.833782905798135	0	0	0	0	0	0	0	0	0
ENSGALG00000003547	0.193618080410264	0.139927790343618	-0.0501391891156358	0.267769548553781	0.249116484015232	0.316269757208614	0.249678098206625	0.256631630969832	0.647309552849436	0	0	0	0	0	0	0	0	0
ENSGALG00000003558	0.8155810352576	0.662494443445897	0.470201964396282	0.750107449070216	0.466483026000024	0.573287630350859	0.591014655872632	0.362936796333245	0.554791565058589	0	0	0	0	0	0	0	0	0
ENSGALG00000003605	1.09457833622993	0.905221998681353	0.795784058232348	1.06762870179834	0.927811930369116	0.904794440080102	0.785210468655508	0.904493835372367	0.926940730879859	0	0	0	0	0	0	0	0	0
ENSGALG00000003631	1.09894266989872	0.89540317413255	0.630732494131274	1.06347399339345	0.915870605519871	0.959776812656511	0.728077757314094	0.707654526452986	0.766422898628794	0	0	0	0	0	0	0	0	0
ENSGALG00000003645	0.241910870975895	0.260779479106167	0.354317683081305	0.64533562284029	0.0650255730677305	0.078543316440971	0.243403488248071	0.203898744698876	-0.00253585795785405	0	0	0	0	0	0	0	0	0
ENSGALG00000003662	0.248636222646524	0.305370133290777	0.336680642590897	0.222216257502359	0.0701306145876277	0.199331335214744	0.122728466957684	0.423096742202279	0.0946363942109105	0	0	0	0	0	0	0	0	0
ENSGALG00000003688	1.16625044923913	0.799714157036362	0.903099337178865	0.971842079931908	0.668449718556517	0.816816435698033	0.489983422408159	0.754315356545055	0.779429779370732	0	0	0	0	0	0	0	0	0
ENSGALG00000003708	1.0002283330247	0.853431160174458	0.884214454537206	1.00560184812246	0.900175230640255	0.936037206530991	0.846796126125135	0.882108931966389	0.86620156918173	0	0	0	0	0	0	0	0	0
ENSGALG00000003716	0.0681374236827014	0.00694315823350189	0.464038316815562	0.281295079229692	0.504625389716997	0.649642468141514	0.593635012446348	0.919554590439523	0.346325487194075	0	0	0	0	0	0	0	0	0
ENSGALG00000003726	-0.464298220890077	0.132080972956355	-0.370449004602693	-0.217681403476496	-0.145166706953429	-0.0863407525520348	-0.615692837300571	-0.367818070812218	-0.594614176186155	0	0	0	0	0	0	0	0	0
ENSGALG00000003775	0.860069558028045	0.591027053822383	0.531997720264046	0.585908861434511	0.767468316412589	0.793171939658093	0.696834591765433	0.638411745660579	0.570743135229266	0	0	0	0	0	0	0	0	0
ENSGALG00000004059	-0.250113411159523	-0.241791322967475	-0.386061855797127	-0.321788786699146	-0.198193743890801	0.0772592720334444	-0.497846604084512	-0.376617058558201	-0.141333325056916	0	0	0	0	0	0	0	0	0
ENSGALG00000004106	-0.301924496468558	-0.00364978004099026	-0.153422986739257	-0.0881464917569872	-0.188333846058253	-0.115481527936423	-0.136967042824866	-0.521675570957603	-0.584489446272499	0	0	0	0	0	0	0	0	0
ENSGALG00000004311	0.788144179821609	0.551201948837012	0.563476741186046	0.713457155250689	0.713837162581209	0.598356407141846	0.376156190151539	0.563092956792131	0.600042438645055	0	0	0	0	0	0	0	0	0
ENSGALG00000004339	0.195362029466913	0.696021754839798	0.348470893905954	0.490670988675247	0.321126048947266	0.620388455572569	0.882276359543119	0.260165581222024	0.544582324396882	0	0	0	0	0	0	0	0	0
ENSGALG00000004350	0.641723884367853	1.09502909373455	0.642357766312807	0.893670058539855	0.838680834822688	0.933687007133582	0.57264514639989	0.359945140548683	0.852001290612934	0	0	0	0	0	0	0	0	0
ENSGALG00000004353	0.687597024323988	1.06564810172061	0.597200203246658	0.673535704632924	0.830936328150024	0.922468651334726	0.852290867243763	0.780633589858795	1.04266262105781	0	0	0	0	0	0	0	0	0
ENSGALG00000004390	0.632426889665622	0.741733342376801	0.997642913714102	0.891321801339605	0.642975469795864	0.79473148272849	0.709676386949511	0.532839029965417	0.733569439059846	0	0	0	0	0	0	0	0	0
ENSGALG00000004425	0.111569695534287	0.316456557446334	0.251975008310255	0.332259374177569	0.255041921021652	0.480681866459585	0.16408068111644	0.183818976864221	0.443287707955163	0	0	0	0	0	0	0	0	0
ENSGALG00000004647	-0.188757658414146	-0.0778517428218839	0.0426774057429018	-0.132767668093142	-0.155979331980713	-0.186488275900978	-0.314646558181928	-0.260741684176608	-0.0435980568440169	0	0	0	0	0	0	0	0	0
ENSGALG00000004692	0.167228181157848	0.00369325201712611	1.18916787701091	1.16544399455197	1.30438665901784	0.844621420720374	1.08050152715014	-0.0279561292473047	0.164145608729296	0	0	0	0	0	0	0	0	0
ENSGALG00000004702	0.121222719969592	-0.173383596497503	-0.0523068976497232	-0.252573103939889	-0.212181012540376	-0.212504600584793	-0.137629127064823	-0.307655888798287	-0.307261497591621	0	0	0	0	0	0	0	0	0
ENSGALG00000004759	-0.00965637394887686	-0.141999958475134	-0.175117523937034	-0.157061560510494	-0.0845508161727642	-0.13871295747117	-0.154929329410477	-0.288237890111277	-0.166072192683041	0	0	0	0	0	0	0	0	0
ENSGALG00000004825	0.0587605936372739	-0.306114015949834	-0.173554786451064	-0.241881391096102	-0.171795382805541	-0.293092401801718	-0.362724059758565	-0.362990510344213	-0.20869414647553	0	0	0	0	0	0	0	0	0
