-4	-3	-2	-1	0	1	2	3	4	V1	V2	V3	V4	V5	V6	V7	V8	V9
ENSGALG00000001035	-0.430222008277242	0.0484598334216182	-0.25259197373173	-0.329507061406306	-1.07247232524322	-1.0991078147092	-0.529954151485777	-1.46465519132236	-3.53564075741368	0	0	0	0	0	0	0	0	0
ENSGALG00000001046	-0.146601876946177	-0.160839811546937	-0.150191276290476	-0.176803224819825	-0.135492992524958	0.0280199179687823	0.0297700385560473	-0.280984025982977	-0.615958628179333	0	0	0	0	0	0	0	0	0
ENSGALG00000001219	-0.211277839905128	0.0385553789669029	-0.246309804937116	-0.209541335582852	-0.132034986965214	-0.386304835793562	-0.189511398316378	-0.435922653768667	-0.620869466902948	0	0	0	0	0	0	0	0	0
ENSGALG00000001426	0.567010262543966	0.53024148080126	0.519001771377139	0.618364044175808	0.511072909664707	-0.405791552173004	0.421383378255973	0.217549120486209	-0.12482983667873	0	0	0	0	0	0	0	0	0
ENSGALG00000001465	-0.312814254452991	-0.147365603608897	-0.258189932136592	-0.01873140714331	-0.195606938059459	-0.064658596099421	-0.34891711032124	-0.0832581453408849	0.00462819267154035	0	0	0	0	0	0	0	0	0
ENSGALG00000001668	0.615714206430035	0.597692334830538	0.496228807541216	0.464403398780433	0.527154181303708	0.722018511868749	0.606835261582821	0.456300331656131	0.43756210078625	0	0	0	0	0	0	0	0	0
ENSGALG00000001677	0.360347677830594	0.607238677080012	0.602881931221693	0.362137062224579	0.372505433335464	0.538414988721907	0.965142596573602	0.40451061725914	0.915335415592351	0	0	0	0	0	0	0	0	0
ENSGALG00000001732	0.450316298027754	0.516721703719588	0.80014563594654	0.129009420973305	0.475489003335953	0.0730442627832728	0.53877026486392	0.272489292347927	0.554999826438012	0	0	0	0	0	0	0	0	0
ENSGALG00000001745	0.0789843531619303	0.422868287223366	0.4591561180042	0.321541844168827	0.795983997349622	0.310603501520852	0.247720529746151	0.407501460822163	0.802176562642483	0	0	0	0	0	0	0	0	0
ENSGALG00000001756	-7.22177523315468	-7.31347069497428	-7.10200795239477	-7.49075203623212	-6.9742938470107	-7.16676203605508	-7.86430993061826	-6.89901477169839	-6.76989668002564	0	0	0	0	0	0	0	0	0
ENSGALG00000001763	0.785093158385706	0.711909480340134	0.657724422028015	0.835543440992729	0.692150198280844	0.592903895957185	0.608908395075969	0.218898253942151	0.680859253038965	0	0	0	0	0	0	0	0	0
ENSGALG00000001765	1.01716434623193	0.955023093647433	1.0223542848116	0.891847202253579	0.983141562703532	0.563905220012044	0.897175182665924	0.726003494765171	0.49588334093022	0	0	0	0	0	0	0	0	0
ENSGALG00000001782	0.952471247925806	0.874320039185442	0.845409396981974	0.864138520066847	0.790434329122568	0.787544969998287	0.668339099957677	0.757404298301898	0.660306304706459	0	0	0	0	0	0	0	0	0
ENSGALG00000001793	-0.0986421935454644	0.376576090070243	0.471178626591685	0.202476025745967	0.382030653736163	0.114475578523025	-0.285930478293291	0.100960680008103	-3.34923231548347	0	0	0	0	0	0	0	0	0
ENSGALG00000001801	0.704337157958559	0.435916337731438	0.254207828683278	0.761346114785766	0.571124511627072	0.91358089017523	0.57788006819269	0.496094597345607	0.192607879125323	0	0	0	0	0	0	0	0	0
ENSGALG00000001808	0.785981489751016	0.384293425216011	0.510701809793117	0.353471544196081	0.525319497491072	-0.254361764810263	0.951802619878857	0.685374757970502	0.993000318704787	0	0	0	0	0	0	0	0	0
ENSGALG00000001843	0.580897137606325	0.612629634945034	0.580510001552293	0.272225788306965	0.457410483567344	0.599038125154062	0.65644666765276	0.614175305080952	0.330823516274626	0	0	0	0	0	0	0	0	0
ENSGALG00000001851	0.835435104656751	0.633124757778109	0.49302648745154	0.16413255109064	0.296253290190666	0.274302724820126	-0.0644356655336366	-0.13762192897131	-0.216062663699536	0	0	0	0	0	0	0	0	0
ENSGALG00000001856	0.567059114110956	1.00869707722795	1.04715807995455	0.333137804463787	0.350922992120321	0.0920115139428948	0.835316783656447	0.930355862766108	0.966595784917732	0	0	0	0	0	0	0	0	0
ENSGALG00000001863	-1.91225278328492	-0.792711402734469	-0.104418792958741	-0.15803838057667	0.0696463843165094	0.0499321500034275	0.0164507460911695	-0.366807582543937	-8.46712262250704	0	0	0	0	0	0	0	0	0
ENSGALG00000001864	0.755116719355087	0.939259102347421	0.448752507713064	0.492016936977579	0.41928074235337	0.554685739628327	0.768025613911639	1.06168558904349	0.706516116041819	0	0	0	0	0	0	0	0	0
ENSGALG00000001947	0.794545812978793	0.955339289972727	0.780230882754742	0.96255507024633	0.815994341930821	1.10131377321958	0.833983892676981	0.668510207647626	0.662444884518917	0	0	0	0	0	0	0	0	0
ENSGALG00000001954	1.06773053891578	1.0233170043107	0.76114826776478	0.818446197001782	0.759702950272672	1.31748502079143	0.895186680310989	0.886142359017851	0.908500484151086	0	0	0	0	0	0	0	0	0
ENSGALG00000001986	0.926358581292799	0.880484935980758	0.848290231310889	0.598916505774946	0.903347975598034	0.764778176049489	0.475799023191065	0.427141452625383	0.805664132351675	0	0	0	0	0	0	0	0	0
ENSGALG00000002009	1.04604240223518	0.859383336066055	0.470818812909878	1.31298044369724	0.724895767915495	1.28721940242411	-0.336868031643329	0.830637245914689	0.0679746235247483	0	0	0	0	0	0	0	0	0
ENSGALG00000002022	0.78978197552878	0.847630886589474	0.725193806916433	0.95376053684093	0.683200018977577	0.680221478699685	1.0594181998753	0.499751962338739	0.809570487903024	0	0	0	0	0	0	0	0	0
ENSGALG00000002030	-0.1357552131449	-0.0673082034359123	0.0148178439912812	-0.263822905637637	-0.288968489590641	-0.206799008195157	-0.315894619135364	-0.258797277392386	-0.176194191773551	0	0	0	0	0	0	0	0	0
ENSGALG00000002069	0.193171055411544	0.509836441047698	0.455370188245166	0.197854499792317	0.843974609879082	-0.32057911575633	0.688599753138082	0.629102640656015	0.61000183974278	0	0	0	0	0	0	0	0	0
ENSGALG00000002087	0.104945546758318	0.273263247505517	0.292769223870596	0.29853588194168	0.16352939140703	0.392400604011776	0.254055919595412	0.393992070336829	0.386183997929591	0	0	0	0	0	0	0	0	0
ENSGALG00000002110	0.430167341456261	0.93830956051111	0.795280136294043	0.551554298651059	0.770266198279971	0.352877589713178	1.01913459541102	0.902552158227443	0.636736021288503	0	0	0	0	0	0	0	0	0
ENSGALG00000002142	0.853731471648495	0.817505987613874	1.12220884223497	0.517275283049512	0.307306422618705	0.142849965334097	0.737987273834801	0.462742034912566	1.28767424341287	0	0	0	0	0	0	0	0	0
ENSGALG00000002162	0.519415511622448	0.283952592262025	0.507722710180243	0.202396313964476	0.314518243800237	-0.0884971399773899	0.722522258053573	0.763632466191458	0.617443976675702	0	0	0	0	0	0	0	0	0
ENSGALG00000002187	1.1344599764244	0.68278500373791	0.980541803205726	0.840748125601618	1.07681677947539	0.674038633279997	0.784398549882802	0.936215462980707	1.18928025391141	0	0	0	0	0	0	0	0	0
ENSGALG00000002227	0.565509705270803	0.466766385248363	0.736048701165508	0.506428407080735	0.429483689708423	0.540356493056473	0.589721157628946	0.682180801784333	0.837276547964013	0	0	0	0	0	0	0	0	0
ENSGALG00000002250	0.660873594097404	1.24479629135194	0.616587163390971	0.734644596274753	0.717172708398943	0.88157244154349	0.458890050348954	0.969198472879191	0.569644650734914	0	0	0	0	0	0	0	0	0
ENSGALG00000002266	-1.57475407355474	-0.617651498681341	-0.270852971214609	-0.207385815368919	-0.88239589199036	0.0837106217813783	-0.562401895698811	0.203727792220587	-0.415939842731066	0	0	0	0	0	0	0	0	0
ENSGALG00000002308	0.579756020544305	0.99497009798495	0.127525336818517	0.561678055971369	0.754475571269071	0.35485448263604	0.231947966822672	0.463222373703342	0.507814487033538	0	0	0	0	0	0	0	0	0
ENSGALG00000002317	0.130040003796465	-0.0746746508507954	0.0363483765760098	-0.234893430359291	0.0448429465394309	-0.750824755279446	-0.193922655545235	-0.339253464043999	-0.327766458101912	0	0	0	0	0	0	0	0	0
ENSGALG00000002326	0.43366842614406	0.258358717085377	0.589465932514745	0.304488434969226	0.391083751917657	0.301745689345367	0.492974543810495	0.307223162216584	0.34515036069519	0	0	0	0	0	0	0	0	0
ENSGALG00000002341	0.510926297869364	0.343782200972419	0.0884921348598828	0.0551994519903012	0.290717258129098	0.160084034606507	0.17134278030204	0.409253048327183	0.368837375968039	0	0	0	0	0	0	0	0	0
ENSGALG00000002345	0.298185198247568	0.552828461499771	0.326702991587474	0.431231400852742	0.522575504046688	-0.0510584806737304	0.734500638978772	0.373284627532338	0.469184513635082	0	0	0	0	0	0	0	0	0
ENSGALG00000002394	0.995530028500757	0.949822603747342	0.725311888040002	1.01551029293693	0.728534036814432	0.588333435479962	0.926611172905579	0.783763343589474	0.91867821983595	0	0	0	0	0	0	0	0	0
ENSGALG00000002399	0.069799254303371	0.181624757454792	0.0765724814638196	0.241574678351748	0.120460942657737	0.427841743218282	0.638382509037056	0.41027173102748	0.0907058845806112	0	0	0	0	0	0	0	0	0
ENSGALG00000002419	0.485995822452126	0.898209348852469	0.902742835662787	0.492529608934937	0.455175437614079	1.20224870419741	-0.000162656304730557	0.677669304567927	0.573510526259469	0	0	0	0	0	0	0	0	0
ENSGALG00000002431	-0.07271938408923	-1.21834788398174	-0.570184876741061	-1.12617808425822	-0.00432593202124565	-1.14812479999461	-0.202267705198999	0.129196367172963	-0.26699216361407	0	0	0	0	0	0	0	0	0
ENSGALG00000002523	0.517089442275217	0.386037969784374	0.20589539860819	0.167852248347308	0.440632726810739	-0.224635056745281	0.749002416624744	0.0742666043065174	0.467513602640962	0	0	0	0	0	0	0	0	0
ENSGALG00000002599	0.160616875327026	1.10443333183872	1.05459475115222	0.762116870825666	0.480069609935083	0.806242643322463	0.622303674866752	0.364398819317428	0.401910899614032	0	0	0	0	0	0	0	0	0
ENSGALG00000002605	1.01386609916541	1.50171495624701	1.05350273681697	0.841446049052305	1.15027719905248	0.825301920348103	1.05497682030232	0.826183772687257	0.745251227235683	0	0	0	0	0	0	0	0	0
ENSGALG00000002696	0.93677956134897	0.982355565999509	0.604397658027128	0.715408421655741	0.831453575265233	1.17674161025315	0.64882775745027	0.77166534439829	0.679971868087396	0	0	0	0	0	0	0	0	0
ENSGALG00000002729	0.0425891782492931	0.0700655151593246	-0.0313320781825297	0.295887857511937	-0.133215070389678	0.311618610243976	0.744406495971523	0.157587189318249	2.59497360347023	0	0	0	0	0	0	0	0	0
ENSGALG00000002777	0.996813225446971	0.923164063565268	1.0283334009584	0.802339607048964	0.804082587997037	0.358031296411029	0.285952973424921	0.856432135235284	0.828153236086905	0	0	0	0	0	0	0	0	0
ENSGALG00000002805	0.441026957860968	0.398521348648657	0.468781026380078	0.354559704040385	0.348879522027651	0.346960094567994	0.321636474067493	0.37840724062506	0.619988955339217	0	0	0	0	0	0	0	0	0
ENSGALG00000002817	0.126998205347014	0	0	0.0810470078917323	0.0635484430139337	0.169483604088473	0.429500965333809	0.313397214805857	0.406020396741358	0	0	0	0	0	0	0	0	0
ENSGALG00000002852	0.837404590535815	0.83837230408156	0.7156077780745	0.750189020539976	0.962001457865748	0.909214005437423	0.783158540146871	0.843409141981275	0.655390692812798	0	0	0	0	0	0	0	0	0
ENSGALG00000002854	0.0176944049003165	0.296967552912515	0.944263899478352	0.681213390355489	0.574406554976412	0.186066912248699	0.361838274462421	0.335466963792685	0.568802954539696	0	0	0	0	0	0	0	0	0
ENSGALG00000002872	0.205092444421015	0.527286608342074	0.495513666378522	0.715423706688346	0.382331670650041	0.26990514115413	0.339252020069168	0.457140156411136	0.555493517846185	0	0	0	0	0	0	0	0	0
ENSGALG00000002917	0.251843951467478	0.107058988422815	0.277103309416961	0.0749799619154041	0.716379296856126	0.474262276301994	0.566071019222475	0.671603802221735	0.285773599042629	0	0	0	0	0	0	0	0	0
ENSGALG00000002948	0.300025389726686	0.402333955757753	0.436410040391796	0.445951301007327	0.540724448796206	0.927184201729448	0.377846098728786	0.255690858110687	0.470256033004249	0	0	0	0	0	0	0	0	0
ENSGALG00000003019	0.691013851844855	0.576398753619128	0.621864602102159	0.134576879442034	0.540356048688394	0.499121113149702	0.501454201197477	0.778076182766014	0.618654105988028	0	0	0	0	0	0	0	0	0
ENSGALG00000003087	0.111215412564599	-0.00780417690389257	0.12801987201571	0.150464535699548	0.186248570917484	0.340382939395576	0.351262302161411	0.293902345738117	0.413369976921088	0	0	0	0	0	0	0	0	0
ENSGALG00000003157	-0.50375139757685	-0.452337790446579	0.291544188922641	-0.0894047125997462	-0.0538361523282863	0.0282217555031072	-0.206131914277256	-0.11028631883858	-3.19117549540722	0	0	0	0	0	0	0	0	0
ENSGALG00000003235	0.419378647059874	0.659042175363383	0.451489856473982	0.413423207145158	0.468601625115149	0.604668238909785	0.481075169097069	0.681353234533308	0.418193701998156	0	0	0	0	0	0	0	0	0
ENSGALG00000003248	0.427015335284685	0.252438008920552	0.149648985414285	0.274587457417593	0.211027899725284	0.388027181082583	0.0647021546812612	0.341388601197947	0.249636933988998	0	0	0	0	0	0	0	0	0
ENSGALG00000003288	1.01968322552298	0.761897033697317	0.658123412647399	1.10123312989531	0.884042249128402	1.25956736098023	0.800152098477349	0.545454022837109	0.872432458834019	0	0	0	0	0	0	0	0	0
ENSGALG00000003295	0.785432770164783	0.564715390304473	0.573126675192119	0.658740588411591	0.672489987244514	0.446582181393085	0.532912120249485	0.680956310941217	0.0899219472542963	0	0	0	0	0	0	0	0	0
ENSGALG00000003308	-0.094559546299041	-0.0750591007823651	-0.274423327301206	-0.129704029699328	-0.259245166362415	-0.196091531339638	-0.0943229008776711	-0.0548018005402646	-0.209773897151893	0	0	0	0	0	0	0	0	0
ENSGALG00000003311	-0.273059116500706	0.364221117055678	-0.247398124943207	-0.182931254493523	0.516817231513044	0.447036205709895	0.123836991665753	1.10715449759147	1.18011825510917	0	0	0	0	0	0	0	0	0
ENSGALG00000003326	2.1489613643069	-0.514019602404507	0.268214109875923	1.00638570397066	0.640161603411482	0.558156048136662	0.264214803440091	1.21320714018479	0.715829048177082	0	0	0	0	0	0	0	0	0
ENSGALG00000003353	0.00165256550699588	0.152941646334764	0.130194048774912	0.466661656234066	0.441122090512252	0.0942793623207026	0.124184748586955	0.561793760303815	0.570736796344806	0	0	0	0	0	0	0	0	0
ENSGALG00000003365	0.570102150535307	0.958685112565361	0.821168558605698	0.8713300358508	0.963133749579324	1.17654352207546	0.718384676003694	0.838766640005649	0.752995042546425	0	0	0	0	0	0	0	0	0
ENSGALG00000003373	0.690459682417384	0.929652299681241	0.873096848652622	0.682645643789792	0.662712946803254	1.28438473079937	0.821838192093844	0.725024100736725	1.02255916354934	0	0	0	0	0	0	0	0	0
ENSGALG00000003387	0.273233237776939	0.219745607489068	0.474035901919935	0.0121304026327849	0.247739045055548	0.26613407885846	0.57431581021287	0.224213474162684	0.369733037677607	0	0	0	0	0	0	0	0	0
ENSGALG00000003456	-0.0573458736211955	-1.63170123305163	-1.23399882321416	0.0810470078917323	-0.11738459534222	-0.054812572348552	-0.0371125047090349	-0.152269342332042	-0.0987279782473628	0	0	0	0	0	0	0	0	0
ENSGALG00000003495	-0.110345025803273	0.245341295062612	0.0658548987589018	-0.538631046046962	0.185501245262016	-0.566524766260963	-0.752934207336363	-0.302719127532251	-0.478332465644622	0	0	0	0	0	0	0	0	0
ENSGALG00000003605	0.658408182816649	0.879547711877513	0.819277967966135	0.651521354285836	0.655793776376004	0.831383509359874	0.693053271790056	0.780187567238636	0.945268260944726	0	0	0	0	0	0	0	0	0
ENSGALG00000003631	0.733035005879634	0.690182888161402	0.571596988390043	0.74524039350738	0.532768152681585	0.730257691186139	0.823200070201608	0.929119291071099	0.894482689081819	0	0	0	0	0	0	0	0	0
ENSGALG00000003688	0.809034717374004	0.798727513338164	0.638592496724667	0.611520583024432	0.694190037739571	1.05423468149877	0.623445703150261	0.57440458924504	0.593281303157024	0	0	0	0	0	0	0	0	0
ENSGALG00000003708	0.653952255263489	0.839876201457038	0.947554331409618	0.546926066039984	0.943141709852345	0.714604647089925	0.596686629475907	0.785432758763124	0.524995474252568	0	0	0	0	0	0	0	0	0
ENSGALG00000003747	-0.132277173535922	0.0630984746870435	0.287947145943891	0.50978536285337	0.653447789135704	0.353019355620638	0.266676393114145	0.805558118204738	0.827562813184869	0	0	0	0	0	0	0	0	0
ENSGALG00000003775	0.417350718913309	0.376586902036125	0.569212360135024	0.704030973712769	0.393864662388276	0.874771492036658	0.657619633069402	0.598577467680424	0.475172464566959	0	0	0	0	0	0	0	0	0
ENSGALG00000003803	0.0274408602140896	0.281168839029075	0.351991541729636	0.330824725718813	0.623433965910347	-0.334573681509894	0.593420036046773	0.898619673172431	0.811586527286629	0	0	0	0	0	0	0	0	0
ENSGALG00000004158	0.262246042336287	-0.228523825987276	0.264896558398981	0.343230776512844	0.0611001074109936	0.540745964779303	1.50955246722181	1.09685411603123	2.39769335108824	0	0	0	0	0	0	0	0	0
ENSGALG00000004311	0.400423267771647	0.153812965236392	0.50582114482887	0.592609822897579	0.375635886392942	0.824726262073712	0.487939802752446	0.520980542354883	-0.0630762414410651	0	0	0	0	0	0	0	0	0
ENSGALG00000004350	0.582352621967974	0.77999333630172	0.713235375513761	0.692717065757859	0.413194997219763	0.860217811680745	0.790441095584055	0.490077159950295	0.758641787170005	0	0	0	0	0	0	0	0	0
ENSGALG00000004353	0.905420222472313	0.303096673509732	0.962800236232624	1.16464295033106	0.888137128129552	1.10018248484914	0.0462063308445577	0.394465179191589	0.0108508146369495	0	0	0	0	0	0	0	0	0
ENSGALG00000004390	0.589348150995839	0.46301448683199	0.768659313566358	0.688795582435093	0.746735913095478	0.376220501942002	0.333812034804596	0.816878131473358	0.603102015626297	0	0	0	0	0	0	0	0	0
ENSGALG00000004425	0.558825182447567	0.342388117835126	0.399397856579735	0.374201426794542	0.485038038503331	0.496269172694435	0.766616531370091	0.602009311587564	0.576842502718736	0	0	0	0	0	0	0	0	0
ENSGALG00000004437	0.115739622736763	0.524020311324074	0.645998828043189	0.919472940596101	0.145060402738504	0.454459271351156	0.326913301830363	0.499922271373026	0.684966364102792	0	0	0	0	0	0	0	0	0
ENSGALG00000004438	1.31135078792323	-0.0346089955214062	0.166079828680967	0.894364720939213	0.837863187355145	0.277926376183695	0.213223116288452	0.944151927247806	0.75778596885351	0	0	0	0	0	0	0	0	0
ENSGALG00000004449	1.01772932877673	1.54167010748795	0.213719059219807	1.84532523724894	0.678028008675838	-0.114690567897684	1.04890644897467	-0.252087070033799	1.06263296382313	0	0	0	0	0	0	0	0	0
ENSGALG00000004509	-0.147784453656195	-0.334333253763727	-0.33426428744936	-0.193595975260495	-0.236150721055083	-0.616281566389286	-0.83872621194306	-0.678974064884816	-0.218801445627266	0	0	0	0	0	0	0	0	0
ENSGALG00000004823	-0.153283888601189	-0.0686176797048024	-0.177335969078979	-0.250184561147292	-0.500511778865201	-0.131565976549575	0.0544245864396542	-0.108944858605347	-0.432907070062146	0	0	0	0	0	0	0	0	0
ENSGALG00000004825	0.075571359661863	0.00667736368866834	-0.085580388328756	-0.425235656074431	-0.271533798737676	-0.468974921403088	-0.233265666436812	-0.237446721190327	-0.220273623609744	0	0	0	0	0	0	0	0	0
ENSGALG00000004952	-0.261222460776118	-0.182620390910175	-0.26176287798878	-0.1228834040681	-0.20929190505707	-0.080480302804828	-0.274832220541757	-0.25863974287504	-0.0425867391168708	0	0	0	0	0	0	0	0	0
ENSGALG00000005016	0.869339931910607	0.306395422452491	0.518730676507997	0.963431889923237	0.83773477749564	0.507745676661785	0.50367415267978	0.20123646537421	-0.0747700852118562	0	0	0	0	0	0	0	0	0
ENSGALG00000005043	0.36741693912825	0.633611142786879	0.279070565669428	0.286300603225005	0.732285577691479	2.32665376855692	1.5557086454517	0.42996211233652	1.14958389408758	0	0	0	0	0	0	0	0	0
ENSGALG00000005056	-0.0503514862613104	0.129729752141925	-0.449294633524794	-0.273485668134078	0.16695384753419	-0.471195786105954	0.142307312782032	-0.203456993619411	-2.08340927664568	0	0	0	0	0	0	0	0	0
ENSGALG00000005084	-0.2789132606316	-0.317585571775076	-0.414092450593976	-0.255461784809509	-0.130387666648292	-0.333577180682227	-0.0665633631269511	-0.148490385140821	-0.339903561218742	0	0	0	0	0	0	0	0	0
ENSGALG00000005092	-0.055066620302795	-0.291155104928412	-0.125248508843144	-0.249412383513394	-0.133848605984292	-0.247318115819107	-0.236750289409088	-0.50587388303428	-0.081820914166487	0	0	0	0	0	0	0	0	0
ENSGALG00000005316	0.801830840786628	0.864532485338986	0.890155492285418	0.792123418875962	0.727738689803928	1.21768035736758	1.01106799505996	0.74001707572407	0.900790372488573	0	0	0	0	0	0	0	0	0
ENSGALG00000005330	0.641305600508423	0.660567085444212	0.919449046837268	0.946016111978497	0.587139697386983	0.104107532117952	0.371473776462218	0.714654977876095	0.355044924953648	0	0	0	0	0	0	0	0	0
ENSGALG00000005337	0.448650742142049	0.254548350584771	0.498458053664214	0.67552754955128	0.687220448755768	0.531813052136012	0.629905855112537	0.831476185219651	0.683520304583567	0	0	0	0	0	0	0	0	0
ENSGALG00000005346	0.809778256495978	1.07200576115432	0.561607693003058	0.761738010453274	0.965826286737528	0.634878080030717	0.032632500180438	0.699902606275715	0.305152568020307	0	0	0	0	0	0	0	0	0
ENSGALG00000005353	-0.467076532271278	-0.013662369910409	0.543988171735162	0.427797428562596	-0.155480297654264	-0.105443017371521	-0.101191778142471	-0.58351235255347	-1.33342104610165	0	0	0	0	0	0	0	0	0
ENSGALG00000005354	0.733288915767172	0.67709064155072	0.556963033957176	0.569991003245661	0.683853411439989	0.725034262827727	0.864200199443588	0.862169995589272	0.891240041272499	0	0	0	0	0	0	0	0	0
ENSGALG00000005368	0.766314278454413	0.684201455064938	0.63231487827006	0.580559315810969	0.437583623608553	0.826818666841363	0.467424982373336	0.616200518033931	0.466602794205955	0	0	0	0	0	0	0	0	0
ENSGALG00000005378	-0.24718100025763	-0.189660449332433	0.0363282370869715	0.0981795942632875	-0.696961877896506	-0.494688872007804	-0.545291214048318	-0.873296352496039	-2.1100088360196	0	0	0	0	0	0	0	0	0
ENSGALG00000005390	0.877480624569131	0.90658731263028	0.461112336891384	0.360366932808406	0.705951289448151	0.404647584097498	0.445582132354066	0.595451918263437	0.650363147188522	0	0	0	0	0	0	0	0	0
ENSGALG00000005395	0.649234303763578	0.843667338898331	0.792776594836208	0.632538621277646	0.538390512757481	0.916840166311886	1.18584243889541	0.562364471352348	0.84955348558597	0	0	0	0	0	0	0	0	0
ENSGALG00000005417	-0.501047954576293	-0.123538471488598	-0.0155384569997246	-0.416639478115949	-0.134524095958067	-0.0864442837419235	-0.433342600472735	-0.19422176333328	-0.355653196527102	0	0	0	0	0	0	0	0	0
ENSGALG00000005423	1.34140849689223	1.22156080928224	1.07464766194275	1.06481341813592	1.04303129618868	0.60874030687003	0.903913668154065	1.15254607747146	1.07041558074737	0	0	0	0	0	0	0	0	0
ENSGALG00000005426	0.543056664421053	0.268013071681854	0.525297822414077	0.444487217276961	0.696407754777766	0.570677657338504	0.434697345932907	0.4518258081224	0.718250378217669	0	0	0	0	0	0	0	0	0
ENSGALG00000005433	0.607693970385386	0.665035210278758	0.342878875944766	0.60140052992778	0.28103267278994	1.05452684178541	1.10762922757559	0.382100118189232	0.762653380640686	0	0	0	0	0	0	0	0	0
